,DATETIMEDATA,PM25,PM10,O3,CO,NO2,SO2,WS,TEMP,RH,WD
183,2024-01-08 15:00:00,29.7,,,0.42,5.0,,121,36,48,8
184,2024-01-08 16:00:00,22.1,,,0.5,7.0,,121,36,48,8
185,2024-01-08 17:00:00,21.5,,,0.51,8.0,,121,33,54,8
186,2024-01-08 18:00:00,20.9,,,0.52,8.0,,121,30,73,7
187,2024-01-08 19:00:00,30.9,,,0.51,6.0,,121,28,87,7
188,2024-01-08 20:00:00,26.4,,,0.49,6.0,,121,28,83,7
189,2024-01-08 21:00:00,24.8,,,0.43,4.0,,121,28,79,7
190,2024-01-08 22:00:00,19.0,,,0.42,3.0,,121,28,78,7
191,2024-01-08 23:00:00,19.3,,,0.44,2.0,,121,28,74,7
192,2024-01-09 00:00:00,20.5,,,0.33,1.0,,121,27,75,7
193,2024-01-09 01:00:00,23.2,,,0.29,0.0,,121,27,75,7
194,2024-01-09 02:00:00,21.2,,,0.33,0.0,,121,27,75,6
195,2024-01-09 03:00:00,23.2,,,0.37,0.0,,121,27,77,6
196,2024-01-09 04:00:00,20.7,,,0.34,0.0,,121,27,77,6
197,2024-01-09 05:00:00,20.0,,,0.33,1.0,,121,27,79,6
198,2024-01-09 06:00:00,21.1,,,0.38,3.0,,121,27,79,6
199,2024-01-09 07:00:00,23.3,,,0.59,8.0,,121,27,76,7
200,2024-01-09 08:00:00,24.7,,,0.46,4.0,,121,29,68,7
201,2024-01-09 09:00:00,24.0,,,0.47,2.0,,121,30,64,7
202,2024-01-09 10:00:00,24.7,,,,,,121,32,57,8
203,2024-01-09 11:00:00,21.7,,,0.49,4.0,,121,33,54,8
204,2024-01-09 12:00:00,25.1,,,0.5,4.0,,121,34,49,8
205,2024-01-09 13:00:00,26.6,,,0.52,3.0,,121,34,48,8
206,2024-01-09 14:00:00,29.7,,,0.51,5.0,,121,35,47,8
207,2024-01-09 15:00:00,27.5,,,0.47,5.0,,121,35,47,8
208,2024-01-09 16:00:00,28.3,,,0.55,7.0,,121,35,47,8
209,2024-01-09 17:00:00,29.8,,,0.55,12.0,,121,33,54,7
210,2024-01-09 18:00:00,31.6,,,0.59,13.0,,121,31,60,7
211,2024-01-09 19:00:00,29.4,,,0.56,10.0,,121,30,66,7
212,2024-01-09 20:00:00,34.8,,,0.57,9.0,,121,30,67,7
213,2024-01-09 21:00:00,30.4,,,0.52,6.0,,121,29,71,7
214,2024-01-09 22:00:00,30.7,,,0.47,5.0,,121,29,74,7
215,2024-01-09 23:00:00,29.0,,,0.42,3.0,,121,29,74,7
216,2024-01-10 00:00:00,27.0,,,0.42,1.0,,121,29,76,7
217,2024-01-10 01:00:00,26.9,,,0.43,2.0,,121,28,76,7
218,2024-01-10 02:00:00,29.2,,,0.44,1.0,,121,28,80,7
219,2024-01-10 03:00:00,32.3,,,0.46,1.0,,121,28,83,7
220,2024-01-10 04:00:00,32.8,,,0.49,0.0,,121,28,81,7
221,2024-01-10 05:00:00,37.5,,,0.48,0.0,,121,27,81,6
222,2024-01-10 06:00:00,35.9,,,0.44,1.0,,121,27,81,6
223,2024-01-10 07:00:00,33.0,,,0.52,6.0,,121,28,80,7
224,2024-01-10 08:00:00,34.7,,,0.53,3.0,,121,29,73,7
225,2024-01-10 09:00:00,31.6,,,0.5,2.0,,121,31,65,7
226,2024-01-10 10:00:00,29.6,,,0.5,5.0,,121,32,60,7
227,2024-01-10 11:00:00,22.3,,,,,,121,33,57,8
228,2024-01-10 12:00:00,27.6,,,0.46,3.0,,121,32,59,8
229,2024-01-10 13:00:00,45.5,,,0.56,4.0,,121,32,61,8
230,2024-01-10 14:00:00,32.4,,,0.54,8.0,,121,34,53,8
231,2024-01-10 15:00:00,36.0,,,0.52,5.0,,121,34,53,8
232,2024-01-10 16:00:00,34.4,,,0.55,7.0,,121,34,52,8
233,2024-01-10 17:00:00,33.4,,,0.54,10.0,,121,32,56,7
234,2024-01-10 18:00:00,29.7,,,0.57,12.0,,121,31,63,7
235,2024-01-10 19:00:00,33.8,,,0.69,18.0,,121,30,71,7
236,2024-01-10 20:00:00,37.2,,,0.65,14.0,,121,30,73,7
237,2024-01-10 21:00:00,38.2,,,0.58,7.0,,121,30,72,7
238,2024-01-10 22:00:00,38.4,,,0.46,3.0,,121,30,71,7
239,2024-01-10 23:00:00,29.0,,,0.36,1.0,,121,29,72,7
240,2024-01-11 00:00:00,29.6,,,0.32,1.0,,121,28,75,7
241,2024-01-11 01:00:00,24.0,,,0.31,0.0,,121,28,76,6
242,2024-01-11 02:00:00,25.2,,,0.33,0.0,,121,28,79,6
243,2024-01-11 03:00:00,24.4,,,0.32,0.0,,121,27,81,6
244,2024-01-11 04:00:00,23.0,,,0.38,2.0,,121,27,84,6
245,2024-01-11 05:00:00,23.9,,,0.33,0.0,,121,27,82,6
246,2024-01-11 06:00:00,24.2,,,0.34,2.0,,121,27,81,6
247,2024-01-11 07:00:00,22.8,,,0.53,8.0,,121,27,78,7
248,2024-01-11 08:00:00,23.8,,,0.41,3.0,,121,30,65,7
249,2024-01-11 09:00:00,20.4,,,0.41,3.0,,121,32,59,7
250,2024-01-11 10:00:00,25.6,,,0.43,4.0,,121,32,56,7
251,2024-01-11 11:00:00,28.0,,,0.4,4.0,,121,34,52,8
252,2024-01-11 12:00:00,20.4,,,,,,121,34,50,8
253,2024-01-11 13:00:00,25.5,,,0.4,4.0,,121,35,48,8
254,2024-01-11 14:00:00,29.7,,,0.4,3.0,,121,36,44,8
255,2024-01-11 15:00:00,24.9,,,0.4,3.0,,121,36,43,8
256,2024-01-11 16:00:00,23.4,,,0.42,5.0,,121,36,44,8
257,2024-01-11 17:00:00,22.9,,,0.42,7.0,,121,34,48,8
258,2024-01-11 18:00:00,24.2,,,0.53,14.0,,121,32,58,7
259,2024-01-11 19:00:00,30.7,,,0.58,15.0,,121,30,67,7
260,2024-01-11 20:00:00,34.3,,,0.59,12.0,,121,30,71,7
261,2024-01-11 21:00:00,36.1,,,0.6,12.0,,121,29,73,7
262,2024-01-11 22:00:00,37.9,,,0.54,9.0,,121,29,75,7
263,2024-01-11 23:00:00,32.5,,,0.38,3.0,,121,29,72,7
264,2024-01-12 00:00:00,28.2,,,0.32,1.0,,121,28,72,6
265,2024-01-12 01:00:00,25.5,,,0.3,0.0,,121,28,74,6
266,2024-01-12 02:00:00,27.3,,,0.37,0.0,,121,27,76,6
267,2024-01-12 03:00:00,28.1,,,0.41,2.0,,121,27,78,6
268,2024-01-12 04:00:00,26.9,,,0.39,0.0,,121,27,76,6
269,2024-01-12 05:00:00,25.2,,,0.39,4.0,,121,27,76,6
270,2024-01-12 06:00:00,24.3,,,0.37,4.0,,121,27,74,6
271,2024-01-12 07:00:00,22.3,,,0.48,7.0,,121,28,72,6
